,STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,SECTOR,Institutional sector,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,OBS_VALUE,BASE_PER,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
1143,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,176.238,2015,6,Millions,2,Two
1144,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,371.008,2015,6,Millions,2,Two
1145,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,474.407,2015,6,Millions,2,Two
1146,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,757.121,2015,6,Millions,2,Two
1147,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,451.972,2015,6,Millions,2,Two
1148,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,413.284,2015,6,Millions,2,Two
1149,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,428.152,2015,6,Millions,2,Two
1150,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,BGR,Bulgaria,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,506.731,2015,6,Millions,2,Two
1151,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,327.032,2015,6,Millions,2,Two
1152,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,384.097,2015,6,Millions,2,Two
1153,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,431.871,2015,6,Millions,2,Two
1154,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,421.246,2015,6,Millions,2,Two
1155,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,423.271,2015,6,Millions,2,Two
1156,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,466.432,2015,6,Millions,2,Two
1157,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,451.921,2015,6,Millions,2,Two
1158,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,497.456,2015,6,Millions,2,Two
1159,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,559.7,2015,6,Millions,2,Two
1160,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,502.611,2015,6,Millions,2,Two
1161,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,421.478,2015,6,Millions,2,Two
1162,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,455.715,2015,6,Millions,2,Two
1163,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,626.95,2015,6,Millions,2,Two
1164,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,683.629,2015,6,Millions,2,Two
1165,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,482.583,2015,6,Millions,2,Two
1166,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,500.435,2015,6,Millions,2,Two
1167,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,564.501,2015,6,Millions,2,Two
1168,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,734.205,2015,6,Millions,2,Two
1169,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,HRV,Croatia,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,776.514,2015,6,Millions,2,Two
1170,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,1116.209,2015,6,Millions,2,Two
1171,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,1022.385,2015,6,Millions,2,Two
1172,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,928.317,2015,6,Millions,2,Two
1173,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,1012.799,2015,6,Millions,2,Two
1174,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,1116.807,2015,6,Millions,2,Two
1175,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,1164.236,2015,6,Millions,2,Two
1176,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,1574.612,2015,6,Millions,2,Two
1177,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,1684.905,2015,6,Millions,2,Two
1178,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,1612.416,2015,6,Millions,2,Two
1179,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1825.734,2015,6,Millions,2,Two
1180,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,1715.409,2015,6,Millions,2,Two
1181,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,1692.096,2015,6,Millions,2,Two
1182,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,1790.973,2015,6,Millions,2,Two
1183,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,2109.745,2015,6,Millions,2,Two
1184,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,2353.678,2015,6,Millions,2,Two
1185,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,1967.688,2015,6,Millions,2,Two
1186,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,1721.437,2015,6,Millions,2,Two
1187,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,1694.412,2015,6,Millions,2,Two
1188,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,ROU,Romania,CS_E,Climate significant expenditure,S1313,Local government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,2160.099,2015,6,Millions,2,Two
1189,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,3412.233,2015,6,Millions,2,Two
1190,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,460.47,2015,6,Millions,2,Two
1191,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,4858.721,2015,6,Millions,2,Two
1192,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,640.978,2015,6,Millions,2,Two
1193,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,4729.353,2015,6,Millions,2,Two
1194,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,655.356,2015,6,Millions,2,Two
1195,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,5443.358,2015,6,Millions,2,Two
1196,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,760.667,2015,6,Millions,2,Two
1197,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,5754.261,2015,6,Millions,2,Two
1198,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,991.958,2015,6,Millions,2,Two
1199,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,5571.366,2015,6,Millions,2,Two
1200,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,866.11,2015,6,Millions,2,Two
1201,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,6672.958,2015,6,Millions,2,Two
1202,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,1316.63,2015,6,Millions,2,Two
1203,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,5948.325,2015,6,Millions,2,Two
1204,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,1231.172,2015,6,Millions,2,Two
1205,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,6972.006,2015,6,Millions,2,Two
1206,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2009,1620.212,2015,6,Millions,2,Two
1207,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,7485.361,2015,6,Millions,2,Two
1208,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2010,1497.457,2015,6,Millions,2,Two
1209,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,8910.55,2015,6,Millions,2,Two
1210,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2011,2096.9,2015,6,Millions,2,Two
1211,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,9653.423,2015,6,Millions,2,Two
1212,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2012,2488.786,2015,6,Millions,2,Two
1213,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,9811.737,2015,6,Millions,2,Two
1214,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2013,2452.908,2015,6,Millions,2,Two
1215,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,10147.683,2015,6,Millions,2,Two
1216,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2014,2413.988,2015,6,Millions,2,Two
1217,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,8293.212,2015,6,Millions,2,Two
1218,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2015,2118.58,2015,6,Millions,2,Two
1219,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,8245.216,2015,6,Millions,2,Two
1220,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2016,2292.887,2015,6,Millions,2,Two
1221,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,9905.09,2015,6,Millions,2,Two
1222,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2017,3216.219,2015,6,Millions,2,Two
1223,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,11633.565,2015,6,Millions,2,Two
1224,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2018,3971.475,2015,6,Millions,2,Two
1225,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,11849.528,2015,6,Millions,2,Two
1226,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUS,Australia,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2019,3818.307,2015,6,Millions,2,Two
1227,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,1803.522,2015,6,Millions,2,Two
1228,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2001,161.401,2015,6,Millions,2,Two
1229,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,2041.666,2015,6,Millions,2,Two
1230,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2002,362.022,2015,6,Millions,2,Two
1231,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,1925.465,2015,6,Millions,2,Two
1232,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2003,345.592,2015,6,Millions,2,Two
1233,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,2489.017,2015,6,Millions,2,Two
1234,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2004,289.894,2015,6,Millions,2,Two
1235,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,2180.047,2015,6,Millions,2,Two
1236,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2005,360.075,2015,6,Millions,2,Two
1237,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,2348.548,2015,6,Millions,2,Two
1238,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2006,411.642,2015,6,Millions,2,Two
1239,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,2151.339,2015,6,Millions,2,Two
1240,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2007,356.268,2015,6,Millions,2,Two
1241,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_E,Climate significant expenditure,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,2354.333,2015,6,Millions,2,Two
1242,DATAFLOW,OECD.CFE.RDG:DSD_SNGF_CSF@DF_SGCF(1.0),Subnational government climate finance,I,AUT,Austria,CS_I,Climate significant investment,S1312,State government,R,Real terms,USD_PPP,"US dollars, PPP converted",2008,377.346,2015,6,Millions,2,Two
